language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,80a50779eb0f84ca,kit5k:1879,"Mais pour son fils absent tendrement agité, / le héros veut le voir ; il veut qu'en diligence / Achate, secondant sa tendre impatience, / coure chercher Ascagne, et ramène à ses yeux / de l'espoir des Troyens ce gage précieux.",Lingala,"Kasi mpo na mwana na ye oyo azali te ya kopalangana na malembe, / elombe alingi amona ye ; alingi na bowelisi / Achate, na kosalisa na motema lukuluku na ye na ye, / akimi koluka Ascagne, mpe azongisa na miso na ye / elikya ya ba Toloyé elaka ya motuya.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d17afcd80cb8fa91,kit5k:1880,Quand iras-tu à Caen ? demanda Myriam à Eddie.,Lingala,Ntango nini okokende na Caen ? atunaki Myriam na Eddie.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,280278618f3753c7,kit5k:1881,Ses yeux ont observé mon expression faciale pour savoir si je lui parlais franchement.,Lingala,Miso na ye etalaki ezaleli ya elongi na ngai mpo na koyeba soki nazalaki koloba na ye na bosolo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,42aa3dc59ed76b4a,kit5k:1882,"Franchement, Hugo est un fan de Star Trek.",Lingala,"Solo, Hugo azali molandi ya Star Trek.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1d0ec75322dec3fd,kit5k:1883,Retourne dans le van.,Lingala,Zonga na kati ya lungu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,13f0d25035402d54,kit5k:1884,"Quand on fait circuler des camions militaires sans plaque d'immatriculation, transportant des troupes sans marques d'appartenance nationale, chez ses voisins, c'est que non seulement on les envahit mais qu'en plus, on en a honte.",Lingala,"Ntango bazali kotambwisa mituka ya mapinga ezanga plaque d'immatriculation, na komema mapinga bazanga bilembo ya bozalisami ya ekolo, epai ya baninga, ezali kaka te ete topunzi bango kasi mingi mingi, toyokeli yango nsoni.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4f54772cb8f1b384,kit5k:1885,""" O catastrophe horrible ! ô souvenir affreux ! / Hélas ! en écoutant ces récits douloureux, / d'Ulysse, de Pyrrhus, auteurs de nos alarmes, / quel barbare soldat ne répandrait des larmes ? """,Lingala,"""O Likama ya nsomo ! O bokundoli ya kobangisa ! / Mawa ! na koyoka sango oyo ya mpasi, / ya Ulysse, ya Pyrrhus, bakomi mabangisi na biso, / soda mabe nini oyo akosopa mpizoli te ? """,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,59d495ea27bcf116,kit5k:1886,Envoie les gosses au lit !,Lingala,Tinda bana na mbeto !,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9ed633ae430fb5d9,kit5k:1887,"Grace à son conseil, nous avons pu terminer plus tôt que prévu.",Lingala,"Mpo na toli na ye, tosilisaki liboso ya ntango tokaniselaki.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a477e52b82572fa4,kit5k:1888,Il est beaucoup plus facile pour un philosophe d'expliquer un nouveau concept à un autre philosophe qu'à un enfant. Pourquoi ? Parce que l'enfant pose les vraies questions.,Lingala,Ezali makasi mpenza mpo na moyi-makanisi na kolimbola likanisi moko ya sika na moyi-makanisi mosusu koleka na mwana. Mpo na nini? Mpo ete mwana azali kotuna mituna ya solo mpenza.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b3f07d372c530b61,kit5k:1889,Je suis presque sûre que Mathis habite à Park Street.,Lingala,Nazali na kondima ete Mathis avandi na Park Street.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bf9890bf338036d9,kit5k:1890,"Un soir, cependant, lorsque Miss Baker revint au collège quelques minutes avant l'heure où tous les étudiants devaient être rentrés, elle trouva une voiture sur sa place de parking.",Lingala,"Kasi, mpokwa moko, ntango Miss Baker autaka na kelasi na ngonga moke liboso ya bayekoli nyoso basengelaki kozonga, azuaki mutuka moko na bisika na ye ya parkingi.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0b1c8dcd0210ff8d,kit5k:1891,"Certains rapports disent que l'explosion a eu lieu dans une boîte en métal noire, d'autres dans une poubelle.",Lingala,"Balapolo misusu elobi ete ekindo esalemaki na kati ya sanduku ya libende yoko ya moindo, misusu na kati ya fulu yoko.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1e4f20d7c0a30f97,kit5k:1892,Le bébé saura marcher dans quelques jours.,Lingala,Mwana akotambola na nsima mikolo mike ekoya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3d5f7599e294c39a,kit5k:1893,Bobby Womack était une légende de la soul américaine.,Lingala,Bobby Womack azalaki nkombo monene na nzembo ya soul ya amerika.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1ca823cd3fe73e8f,kit5k:1894,"Quand elle s'est présentée au guichet, elle n'a plus retrouvé son billet d'entrée dans son sac à main.",Lingala,"Ntango akomaki na lininisa, azuaki lisusu te na saki ya ye ya maboko mokanda na ye ya kokotela.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1cf622cfeb70f200,kit5k:1895,Tu n'es pas tombée amoureuse j'espère ! Je ne supporterais pas ! Que cet homme puisse devenir mon beau-frère ; je ne pourrais absolument pas supporter ça !,Lingala,Okwei na bolingo te nalikeyi ! Nakokoka kokanga motema te ! Mobali oyo akoma semeki na ngai; nakokoka kokanga motema na eloko wana te!,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,349ab1783bcff067,kit5k:1896,"Vous devez vous en aller… poursuivit Anna Sergeevna en chuchotant. Vous m’entendez, Dmitri Dmitrich ?",Lingala,"Esengeli ete okende... ekobaki Anna Sergeevna na koloba na mongongo ya nse. Oyoki ngai, Dmitri Dmitrich ?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6a414753c40aecb4,kit5k:1897,Va falloir mettre un sacré coup de collier si tu veux arriver à avoir la moyenne en maths cette année.,Lingala,Ekosenga kotiya mongombo ya kingo soki olingi kolonga ndambo na maths mbula oyo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f051eb42c09e86b0,kit5k:1898,"Vis dans le présent, et ne réveille pas sans cesse un passé auquel tu ne peux rien changer.",Lingala,"Bika na ntango ya lelo, mpe kolamusa te mbala na mbala ntango eleka eye okoki kobongola eloko moko te.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e916f11b2e8b075d,kit5k:1899,Les forces d'occupation viennent de lancer une opération de grande envergure visant à arrêter ou à tuer le plus grand nombre de résistants.,Lingala,Mapinga ya bobotoli mauti kobanda misala yoko ya monene ya kotelemisa to koboma motuya monene ya batomboki.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bf2c840980184171,kit5k:1900,"Il y a des choses que l'intelligence seule est capable de chercher, mais que par elle-même elle ne trouvera jamais. Ces choses, l'instinct seul les trouverait, mais il ne les cherchera jamais.",Lingala,"Ezali ba biloko oyo kaka mayele nde ekoki koluka, kasi na yango moko kaka ekozua te. Biloko oyo, molimo yango moko ekozuaka yango, kasi ekolukaka yango te.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a477fc54bc597f72,kit5k:1901,"Je continue de dire que je suis innocent, mais personne ne m'écoute.",Lingala,"Nazali kokoba koloba ete nazali mpeto, kasi ata moto moko te atikali koyokela ngai.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,725dfb84f19996ac,kit5k:1902,Tony a enlevé sa chemise et a nettoyé le piano avec.,Lingala,Tony alongolaki simisi naye mpe asokolaki piano na yango.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,db95d62f98394394,kit5k:1903,"En général, on ne peut pas tellement se fier au fait qu’une tournure semble naturelle ou non. Par exemple, il arrive fréquemment que quelque chose sonne faux, mais que ce soit simplement dû à un manque d’expérience.",Lingala,"Mingi-mingi, tokoki kolikya mpenza te ete monyoko ekoki kozala ya mokili to te. Ndakisa, ekomaka mbala na mbala ete eloko moko eza lokola ya mbata, kasi na ezali kaka pona bozangi ya boumeli na bisaleli.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ae4372eac421af1f,kit5k:1904,Larry Ewing est marié et père de deux enfants.,Lingala,Larry Ewing abalà mpe aza tata ya bana mibale.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,cad8346dc98604e5,kit5k:1905,Père s'est soudainement senti malade et nous avons appelé un docteur.,Lingala,Tata akomaki maladi na ko sutuka kaka boye mpe to bengisaki dokotolo moko.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f4bf419198be194d,kit5k:1906,Je te promets de te rendre cette cassette vidéo dans une semaine.,Lingala,Na laki ko zongisela yo bande ya video na poso moko.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,2dd2a2f526dbf128,kit5k:1907,"Le décret sert au gouvernement pour obtenir plus d’argent, car il lui permet de recevoir les biens des communautés religieuses, de s’emparer de leurs bénéfices et de réduire les revenus de leurs membres.",Lingala,"Mobeko esalisaka mbulamatari pona ko zua mbongo mingi na ebakisi, mpo ete esungi ye na ko zua biloko ya masangani ya bitonga, ko kamata ya bango matomba mpe ko kitisa bozui ya bayangani na yango.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,2e2b71789766c8e8,kit5k:1908,Le Téléthon est une émission TV française organisée tous les ans pour récolter des fonds afin de financer la recherche médicale.,Lingala,Téléthon ezali émission yoko ya TV ya ba falansé oyo esalamaka bambula nyoso pona ko sangisa mbongo na tina ya ko sala bolukiluki ya kisi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,88c53e839fd9807d,kit5k:1909,La marine américaine s'est excusée après que des pilotes aient dessiné un pénis géant dans le ciel.,Lingala,Mapinga ya mayi ya amerika esengaki bolimbisi na sima ya kumbi-pepo ko sala elilingi ya libolo monene na likolo na lola.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c44bcaad0a6cc53c,kit5k:1910,Théo était évidemment inquiet de ce qui pourrait arriver.,Lingala,Théo azalaki na ko mi tungisa pona oyo ekokaki ko koma.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b05e300beb44bb39,kit5k:1911,Maxime était un chauffeur de camion avant de devenir un pilote de voiture de course.,Lingala,Maxime azalaki motambwisi ya mutuka liboso ya ko koma mokumbi ya mituka ya masano ya kokima mbangu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,488fa9baabf4a030,kit5k:1912,On n'a jamais employé tant d'esprit à vouloir nous rendre bêtes ; il prend envie de vouloir marcher à quatre pattes quand on lit votre ouvrage.,Lingala,Nanu basalela te molimo na bokasi boye pona ko komisa biso ba zoba ; epesi posa ya ko tambola na makolo minei tango moto atangi buku na yo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c8b050c03d1caba3,kit5k:1913,"Une nouvelle ligne directrice de l'UE a été rapportée. En conséquence, à l'avenir seules les bananes courbées vers la droite seront autorisées.",Lingala,"Molongo ya etamboleli ya sika ya UE epesamaki. Na tina, na mikolo ezo ya kaka bitabe engunzami na ngambo ya loboko-ya-mobali nde eko ndimama.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
