verse_key,yns,fr
JHN.11.7,Ungö apan nde kàtɛn a alɔŋki naa: « Tsweenà ifurà Yuday. ».,et il dit ensuite aux disciples: Retournons en Judée.
JHN.11.8,"Alɔŋki bun'fuur naa: « Un'lɔɔŋ, itaan a mbɔɔn tɛy, amfum a Ayudà bàleŋà mukatà in'kul, waa ngye akwen mufàfurà kwo? ».","Les disciples lui dirent: Rabbi, les Juifs tout récemment cherchaient à te lapider, et tu retournes en Judée!."
JHN.11.9,"Yɛsu kàfuur naa: « Nkye an'taaŋ kwem aŋiyweel matɛy u mwäänà? Isàkal naa mbuur wàmuyikyà u mwäänà, nde uböl anki kyà, ntɔn lye anà pɛɛlà.","Jésus répondit: Ny a-t-il pas douze heures au jour? Si quelquun marche pendant le jour, il ne bronche point, parce quil voit la lumière de ce monde;."
JHN.11.10,"Wɛɛ isàkal naa mbuur wàmuyikyà u làpib, nde atɛbà kyà, ntɔn pɛɛlà latɛy. ».","mais, si quelquun marche pendant la nuit, il bronche, parce que la lumière nest pas en lui."
JHN.11.11,"Ungö kàtɛn nde ndaa ayi, nde kàkwɛy naa: « Un'sam abi Lazar kàn'bɔ̈ɔ̈n, wɛɛ mɛ in'kyer akyà mukun'wiiy. ».","Après ces paroles, il leur dit: Lazare, notre ami, dort; mais je vais le réveiller."
JHN.11.12,"Apan, alɔŋki bàtɛn a nde naa: « Mwol, isàkal naa nde wàŋàbɔ̈ɔ̈n, nde akyer ayàwà mɔ̈ɔ̈. ».","Les disciples lui dirent: Seigneur, sil dort, il sera guéri."
JHN.11.13,"Kutɛn aŋàbwaŋ, Yɛsu kàsam ukwà a Lazar, wɛɛ ba bàsii naa twaal a twaal.","Jésus avait parlé de sa mort, mais ils crurent quil parlait de lassoupissement du sommeil."
JHN.11.14,"Apan, Yɛsu kàtɛn a ba ubwaŋàbwaŋ naa: « Lazar kan'kwà.",Alors Jésus leur dit ouvertement: Lazare est mort.
JHN.11.15,"Mɛ in'wà unsà un'sak ntɔn bɛ in'kɔ̈ɔ̈n akal mɛ kwo, ntɔn bɛ lan'si làkwikilà. Wɛɛ tsweenà akà nde. ».","Et, à cause de vous, afin que vous croyiez, je me réjouis de ce que je nétais pas là. Mais allons vers lui."
JHN.11.16,"Apan, Tuma awà bàfàbel naa Didimɔ, kàtɛn a alɔŋki bumwɛy naa: « Tsweenà, kya ikäl naa ukwà, bi sye ikàkwà mbwo mwɛy anà nde! ».","Sur quoi Thomas, appelé Didyme, dit aux autres disciples: Allons aussi, afin de mourir avec lui."
JHN.11.17,"Mpal kàyàkɔlà Yɛsu, nde kàwem naa Lazar kàkyàkyer ilä inà kà an'dii.","Jésus, étant arrivé, trouva que Lazare était déjà depuis quatre jours dans le sépulcre."
JHN.11.18,"Kyekà, Bɛtanya làkäl tsütsü a Yɛlusàlɛm, kà isii a an'kilɔmɛtre an'tär.","Et, comme Béthanie était près de Jérusalem, à quinze stades environ."
JHN.11.19,Ayudà bàyi mbɔɔn muyàlɛɛl Màlye anà Màlatà ntɔn nkweel a baal aba Lazar.,"beaucoup de Juifs étaient venus vers Marthe et Marie, pour les consoler de la mort de leur frère."
JHN.11.20,"Umpal kàwem Màlatà naa Yɛsu wàmuyà, nde kàkàbwey anà nde, wɛɛ Màlye kàsàsal u ndwà wàŋàbwaay.","Lorsque Marthe apprit que Jésus arrivait, elle alla au-devant de lui, tandis que Marie se tenait assise à la maison."
JHN.11.21,"Màlatà kàtɛn a Yɛsu naa: « Mwol, ilàkal naa ngye akäl apà, baal amɛ kàlàkwà anki!.","Marthe dit à Jésus: Seigneur, si tu eusses été ici, mon frère ne serait pas mort."
JHN.11.22,"Wɛɛ mɛ, mɛ in'kyàyöb, itàkal apanà, naa undiir wanswà ayàlɔm ngye akà Nzam, Nzam akyer ayapà. ».","Mais, maintenant même, je sais que tout ce que tu demanderas à Dieu, Dieu te laccordera."
JHN.11.23,Yɛsu kàtɛn a nde naa: « Baal angye akyer ayàwiyà. ».,Jésus lui dit: Ton frère ressuscitera.
JHN.11.24,"Màlatà kàfuur naa: « Mɛ in'kyàyöb naa nde asàkyer awiyà mbwo mwɛy a akü, kà ilä a ntsüü. ».","Je sais, lui répondit Marthe, quil ressuscitera à la résurrection, au dernier jour."
JHN.11.25,"Yɛsu kàtɛn a nde naa: « Mɛ, mɛ in'wà ngwiiyà anà mɔ̈ɔ̈. Mbuur wanswà an'sà làkwikilà amu mɛ asàkal anà mɔ̈ɔ̈, itàkal naa nde kan'kwà.","Jésus lui dit: Je suis la résurrection et la vie. Celui qui croit en moi vivra, quand même il serait mort;."
JHN.11.26,"Mbuur wanswà awe anà mɔ̈ɔ̈ anà an'sà làkwikilà amu mɛ, nde usàkwà anki akà ikikye. Nkye ngye an'sà làkwikilà? » -.",et quiconque vit et croit en moi ne mourra jamais. Crois-tu cela?.
JHN.11.27,"Nde kàfuur naa: « Inye, Mwol, mɛ an'sà làkwikilà naa ngye awà Klistɔ, Mwan a Nzam awasàyà pà u mɛɛn. ».","Elle lui dit: Oui, Seigneur, je crois que tu es le Christ, le Fils de Dieu, qui devait venir dans le monde."
JHN.11.28,"Apan, Màlatà kàkàbel mpääŋ ande Màlye, waa kun'kyään unsinsi naa: « Un'lɔɔŋ kan'yà, nde sye wàmukabeelà. ».","Ayant ainsi parlé, elle sen alla. Puis elle appela secrètement Marie, sa sœur, et lui dit: Le maître est ici, et il te demande."
JHN.11.29,"Pa kàwem Màlye abà, laa kàmbarà nde, kàkyen u ntiin akà Yɛsu.","Dès que Marie eut entendu, elle se leva promptement, et alla vers lui."
JHN.11.30,"Kyekà, Yɛsu kàkäl anki aŋàtàbilà uboo a bul, wɛɛ nde kàtàfàkal kà ikal kàkun'taan Màlatà.","Car Jésus nétait pas encore entré dans le village, mais il était dans le lieu où Marthe lavait rencontré."
JHN.11.31,"Ayudà bàkäl anà Màlye u ndwà ntɔn mukun'lɛɛl, mpal bun'mɛn ba kan'barà anà kan'too u ntiin, laa bun'läb ba. Ntɔn ba bàsii naa nde wàmukyà an'dii mukàlel.","Les Juifs qui étaient avec Marie dans la maison et qui la consolaient, layant vue se lever promptement et sortir, la suivirent, disant: Elle va au sépulcre, pour y pleurer."
JHN.11.32,"Umpal kàkɔlà Màlye kà ikal kàkäl Yɛsu, pa kun'mɛn nde, nde kàbü kà in'kɔl ande, waa kàtɛn a nde naa: « Mwol, ilàkal naa ngye akäl apà, baal amɛ kàlàkwà anki. ».","Lorsque Marie fut arrivée là où était Jésus, et quelle le vit, elle tomba à ses pieds, et lui dit: Seigneur, si tu eusses été ici, mon frère ne serait pas mort."
JHN.11.33,"Utaaŋ kàmɛn Yɛsu Màlatà anà Ayudà bàkäl anà nde bàmulel, mpem ande yàkyer atɛɛr, lingyoomà làkyer un'wal.","Jésus, la voyant pleurer, elle et les Juifs qui étaient venus avec elle, frémit en son esprit, et fut tout ému."
JHN.11.34,"Nde waa kafuul naa: « Wa bɛ lun'tɔ̈ɔ̈l ken? » Ba bun'fuur naa: « Mwol, yamɛn. ».","Et il dit: Où lavez-vous mis? Seigneur, lui répondirent-ils, viens et vois."
JHN.11.35,Yɛsu waa kàlel.,Jésus pleura.
JHN.11.36,"Abun, Ayudà bàtɛɛnà naa: « Làler naa nde kàfun'kwenà aben! ».",Sur quoi les Juifs dirent: Voyez comme il laimait.
JHN.11.37,"Wɛɛ amwɛy uboo a ba bàtɛn naa: « Nde mbuur kàkɔɔr ikwàmii, nkye nde kàlàkyer anki sye naa Lazar ukɔ̈ɔ̈n akwà? ».","Et quelques-uns dentre eux dirent: Lui qui a ouvert les yeux de laveugle, ne pouvait-il pas faire aussi que cet homme ne mourût point?."
JHN.11.38,"Apan, Yɛsu kàfàtɛɛr u mpem ande, waa kàkyen an'dii, ma màkäl mɔɔ aŋàdübà a nkɔŋ.","Jésus frémissant de nouveau en lui-même, se rendit au sépulcre. Cétait une grotte, et une pierre était placée devant."
JHN.11.39,"Apan, Yɛsu kàtɛn naa: « Làlwom nkɔŋ yi. » Màlatà, mpääŋ a un'kü, kàtɛn a nde naa: « Mwol, apanà nde ayàkal aŋàfuurà nsɔŋ, ntɔn ŋàbà ilä inà awà nde apà. ».","Jésus dit: Otez la pierre. Marthe, la sœur du mort, lui dit: Seigneur, il sent déjà, car il y a quatre jours quil est là."
JHN.11.40,"Wɛɛ Yɛsu kun'fuur naa: « Nkye mɛ in'tɛn anki a ngye naa isàkal naa ngye awe anà làkwikilà, ngye ayàman làkoo a Nzam? ».",": Jésus lui dit: Ne tai-je pas dit que, si tu crois, tu verras la gloire de Dieu?."
JHN.11.41,"Abun, ba waa bàlwom nkɔŋ. Apan, Yɛsu kàler u du, waa kàtɛn naa: « Taa, mɛ amafuur an'tɔɔn ntɔn aman'wem ngye.","Ils ôtèrent donc la pierre. Et Jésus leva les yeux en haut, et dit: Père, je te rends grâces de ce que tu mas exaucé."
JHN.11.42,"Ndandaa, mɛ in'kyàyöb naa ngye afàkyer an'wem taaŋ lanswà. Wɛɛ an'tɛn mɛ abà, ntɔn baar bàman'diŋà bà bàyöb naa ngye kan'töm. ».","Pour moi, je savais que tu mexauces toujours; mais jai parlé à cause de la foule qui mentoure, afin quils croient que cest toi qui mas envoyé."
JHN.11.43,"Ungö mutɛn abà, nde kàbel u ndaa a ngwal naa: « Lazar, yatoo! ».","Ayant dit cela, il cria dune voix forte: Lazare, sors!."
JHN.11.44,"Un'kü sye waa kàyàtoo, in'kɔl anà an'kɔɔ myàŋàlàlal a ikaam a ipfɛy anà ntabwey yàŋàfwe a ipfɛy. Yɛsu kàtɛn a baar naa: « Lun'tsuuŋ, lun'wɛy ukyen. ».","Et le mort sortit, les pieds et les mains liés de bandes, et le visage enveloppé dun linge. Jésus leur dit: Déliez-le, et laissez-le aller."
JHN.11.45,"Apan, bàmbɔɔn uboo a Ayudà bàyi akà Màlye anà bàmɛn indiir kàkyer Yɛsu, ba bun'si làkwikilà.","Plusieurs des Juifs qui étaient venus vers Marie, et qui virent ce que fit Jésus, crurent en lui."
JHN.11.46,"Wɛɛ bumwɛy bàkàman Amfarisi, waa bakyään indiir kàkyer Yɛsu.","Mais quelques-uns dentre eux allèrent trouver les pharisiens, et leur dirent ce que Jésus avait fait."
JHN.11.47,"Apan, amfum a angaŋ anà Amfarisi bàköŋà làbay a nsaŋ a kölàköl, waa bàtɛn naa: « Ininà bi kan'kwo mukyer? Ntɔn baal wà wàmukyer idiim mbɔɔn!.","Alors les principaux sacrificateurs et les pharisiens assemblèrent le sanhédrin, et dirent: Que ferons-nous? Car cet homme fait beaucoup de miracles."
JHN.11.48,"Isàkal naa bi kàmuwɛy musin akyer abà, baar banswà bàyun'sà làkwikilà. Apan, Bàlɔmà bàyàyà mupay ndwà a Nzam abi anà nsi abi! ».","Si nous le laissons faire, tous croiront en lui, et les Romains viendront détruire et notre ville et notre nation."
JHN.11.49,"Umwɛy uboo aba, ikɔb ande Kayifa, kàkäl undweer a angaŋ u mbul awun, nde kàtɛn a ba naa: « Bɛ, bɛ akà undiir mwɛy làkayöbà anki!.","Lun deux, Caïphe, qui était souverain sacrificateur cette année-là, leur dit: Vous ny entendez rien;."
JHN.11.50,"Nkye bɛ làmanà anki naa yubwaŋ naa mbuur mwɛy ukü ntɔn un'sɛŋ, waa nsi yanswà mpa ikyà bwà? ».","vous ne réfléchissez pas quil est dans votre intérêt quun seul homme meure pour le peuple, et que la nation entière ne périsse pas."
JHN.11.51,"Kyekà, nde kàtɛɛnà anki abà unsà ukwen ande ŋakwo, wɛɛ ntɔn kàkäl nde undweer a ngaŋ u mbul awun, nde kàtɛɛ ngɔɔm naa Yɛsu akyer asàkwà ntɔn un'sɛŋ ande.","Or, il ne dit pas cela de lui-même; mais étant souverain sacrificateur cette année-là, il prophétisa que Jésus devait mourir pour la nation."
JHN.11.52,"kànà ntɔn un'sɛŋ mpɛl anki, wɛɛ sye ntɔn mutüüb baan a Nzam abà bàtɛ upay.",Et ce nétait pas pour la nation seulement; cétait aussi afin de réunir en un seul corps les enfants de Dieu dispersés.
JHN.11.53,"Fà ilä akin, amfum a Ayudà bàtsül mbar naa bàdwa Yɛsu.","Dès ce jour, ils résolurent de le faire mourir."
JHN.11.54,"Undiir awun, Yɛsu mpa kàfàfilyaaŋà nde kà imɛɛy u mii a amfum a Ayudà: nde kàkyen u mpey, kà itiir a nsi mwɛy tsütsü a nsye a ipɔl, u bul mwɛy ikɔb a la Ɛfalayimi, waa kàbwaay kwo anà alɔŋki ande.","Cest pourquoi Jésus ne se montra plus ouvertement parmi les Juifs; mais il se retira dans la contrée voisine du désert, dans une ville appelée Éphraïm; et là il demeurait avec ses disciples."
JHN.11.55,"Un'kyɔm a Pak a Ayudà kàkäl tsütsü. Baar mbɔɔn bàfwee kà itiir a nsi aki bàbeenà Yɛlusàlɛm kusà a un'kyɔm mukwo, ntɔn mukàpöŋ ndür.","La Pâque des Juifs était proche. Et beaucoup de gens du pays montèrent à Jérusalem avant la Pâque, pour se purifier."
JHN.11.56,"Ba bàkäl muleŋà Yɛsu, wɛɛ umpal bàkäl ba u Ndwà a Nzam, ba bàtɛɛnà ba a ba naa: « Bɛ làsii aben? Nkye nde uyà anki un'kyɔm? ».","Ils cherchaient Jésus, et ils se disaient les uns aux autres dans le temple: Que vous en semble? Ne viendra-t-il pas à la fête?."
JHN.11.57,"Kyekà, andweer a angaŋ anà Amfarisi bàpɛ nswɛɛŋ naa: isàkal naa mbuur kan'yöb ikal awà nde, nde kakyään ntɔn ba bun'kör.","Or, les principaux sacrificateurs et les pharisiens avaient donné lordre que, si quelquun savait où il était, il le déclarât, afin quon se saisît de lui."
JHN.12.1,"Ilä isyaam kusà a Pak mukwo, Yɛsu kàkyen Bɛtanya, kà ikal kàfakalà Lazar akwà kàwiiy nde uboo a akü.","Six jours avant la Pâque, Jésus arriva à Béthanie, où était Lazare, quil avait ressuscité des morts."
JHN.12.2,"Akun, Màlatà kun'pɛ isaa bun'lääm ba. Lazar kàkäl umwɛy uboo a baar bàkäl mbwo mwɛy anà Yɛsu mudyà u mɛsà.","Là, on lui fit un souper; Marthe servait, et Lazare était un de ceux qui se trouvaient à table avec lui."
JHN.12.3,"Màlye kàwɛl boboo a litre mwɛy là may a usɔŋ màndandaa, màntal a mbɔɔn, nde kàsir ma kà in'kɔl a Yɛsu. Ungö waa kàkɔɔmà ma a ntswe ande. Apan, ndwà yanswà yàtiimà a usɔŋ a may.","Marie, ayant pris une livre dun parfum de nard pur de grand prix, oignit les pieds de Jésus, et elle lui essuya les pieds avec ses cheveux; et la maison fut remplie de lodeur du parfum."
JHN.12.4,"Ungö apan, Yudasi Isikalyɔt - umwɛy uboo a alɔŋki ande, nde mbuur awayun'yälà, - kàtɛn naa:.","Un de ses disciples, Judas Iscariot, fils de Simon, celui qui devait le livrer, dit:."
JHN.12.5,"« Ntɔn nkye mpa bàyälà ba may a usɔŋ amà unsà nkam tär yà itɛr a ngim, waa bàlàpà ya akà aŋàlàmbwà? ».","Pourquoi na-t-on pas vendu ce parfum trois cents deniers, pour les donner aux pauvres?."
JHN.12.6,"Kàtɛɛnà nde abà, kà ntɔn nde kàkäl anà ngyɛb a aŋàlàmbwà anki, wɛɛ ntɔn nde kàkäl mbüüb: nde kàfakaarà bɔ̈ɔ̈n a ngim, waa kàfalwabà ngim bàsyee uboo mwo.","Il disait cela, non quil se mît en peine des pauvres, mais parce quil était voleur, et que, tenant la bourse, il prenait ce quon y mettait."
JHN.12.7,"Apan, Yɛsu kàtɛn naa: « Un'si a duu! Kan'kyer nde abà, nde kan'tsweel kusà ntɔn ilä bàsan'dye.",Mais Jésus dit: Laisse-la garder ce parfum pour le jour de ma sépulture.
JHN.12.8,"Bɛ làwe anà aŋàlàmbwà ilä byanswà, wɛɛ mɛ, bɛ làbye anki anà mɛ ilä byanswà. ».","Vous avez toujours les pauvres avec vous, mais vous ne mavez pas toujours."
JHN.12.9,"Apan, un'sɛŋ a Ayudà mbɔɔn kàwem wa naa Yɛsu kàkäl u Bɛtanya, wa kàkyeenà kwo, kà nà ntɔn Yɛsu mpɛl anki, wɛɛ sye ntɔn mukàman Lazar akwà kàwiiy nde uboo a akü.","Une grande multitude de Juifs apprirent que Jésus était à Béthanie; et ils y vinrent, non pas seulement à cause de lui, mais aussi pour voir Lazare, quil avait ressuscité des morts."
JHN.12.10,"Apan, andweer a angaŋ bàdirà mudwa Lazar sye.",Les principaux sacrificateurs délibérèrent de faire mourir aussi Lazare.
JHN.12.11,"ntɔn Ayudà mbɔɔn bàtiinà Ikööŋ aba, waa bàsyee làkwikilà akà Yɛsu isin nà Lazar.","parce que beaucoup de Juifs se retiraient deux à cause de lui, et croyaient en Jésus."
JHN.12.12,"U taaŋtye, iköŋ a baar mbɔɔn akwà bàyi un'kyɔm a Pak, kyàwem naa Yɛsu wàmuyàbeenà Yɛlusàlɛm.","Le lendemain, une foule nombreuse de gens venus à la fête ayant entendu dire que Jésus se rendait à Jérusalem."
JHN.12.13,"Ba bàwɛl an'laaŋ a an'bà, bàkyen mukàbwey anà nde, bàmuyisà in'kwɛŋ naa: « Ɔsana! Wɛy ukäl aŋàsaak mbuur awà ayà kà ikɔb a Mwol, Mfum a Isàlɛl. ».","prirent des branches de palmiers, et allèrent au-devant de lui, en criant: Hosanna! Béni soit celui qui vient au nom du Seigneur, le roi dIsraël!."
JHN.12.14,"Yɛsu kàmɛn mwan a anɛ, waa kàbwaay udu a wa, asànaa ikyäänà Ndaa Aŋàsɔn naa:.","Jésus trouva un ânon, et sassit dessus, selon ce qui est écrit:."
JHN.12.15,"« Bul a Siyɔn, twon an'man bɔɔmà! Le, Mfum angye wàmuyà, akyàbwaay udu a mwan a anɛ. ».","Ne crains point, fille de Sion; Voici, ton roi vient, Assis sur le petit dune ânesse."
JHN.12.16,"U nsɛmà, alɔŋki ande bàkayöbà anki indiir abi. Wɛɛ umpal kàwɛl Yɛsu làkoo, apan ba bàyɔbà naa indiir abi bàsön ntɔn nde anà ba bya sye bàkyer ntɔn nde.","Ses disciples ne comprirent pas dabord ces choses; mais, lorsque Jésus eut été glorifié, ils se souvinrent quelles étaient écrites de lui, et quils les avaient accomplies à son égard."
JHN.12.17,"Baar banswà bàkäl anà Yɛsu mpal kàbel nde Lazar muyàtoo kà an'dii anà kun'wiiy nde uboo a akü, bun'tɛɛlà imbäl.","Tous ceux qui étaient avec Jésus, quand il appela Lazare du sépulcre et le ressuscita des morts, lui rendaient témoignage;."
JHN.12.18,"Kyakin, iköŋ a baar kyàkàbwey kya anà nde, ntɔn kya kyàwem naa nde kàkyer impà akin.","et la foule vint au-devant de lui, parce quelle avait appris quil avait fait ce miracle."
JHN.12.19,"Apan, Amfarisi bàtɛn ba a ba naa: « Bɛ lan'man naa bɛ akà undiir làyàwal anki: le, baar banswà bàmun'lab! ».","Les pharisiens se dirent donc les uns aux autres: Vous voyez que vous ne gagnez rien; voici, le monde est allé après lui."
JHN.12.20,"Yàmɛnà naa uboo a baar bàbeenà Yɛlusàlɛm mukömà umpal a un'kyɔm, bàkäl anà Angɛlɛki amwɛy.","Quelques Grecs, du nombre de ceux qui étaient montés pour adorer pendant la fête."
JHN.12.21,"Ba bàsin apà Filipo, un'nsi Bɛtesayidà a Ngalilɛ, waa bun'lɔ̈ɔ̈m naa: « Un'lɔɔŋ, bi ikwen muman Yɛsu. ».","sadressèrent à Philippe, de Bethsaïda en Galilée, et lui dirent avec instance: Seigneur, nous voudrions voir Jésus."
JHN.12.22,"Filipo kàkàsam Andrɛ, ungö, ba bàbɔ̈ɔ̈l waa bàkàsam Yɛsu.","Philippe alla le dire à André, puis André et Philippe le dirent à Jésus."
JHN.12.23,Yɛsu kafuur naa: « Mpalabà taaŋ lan'kwo alà uwal Mwan a mbuur làkoo.,Jésus leur répondit: Lheure est venue où le Fils de lhomme doit être glorifié.
JHN.12.24,"Ndandaa, ndandaa, mɛ alàkyään, isàkal naa imbɛŋ a blɛ kyan'bwà u mɛɛn ikü anki, kya ikal kya mpɛl aŋàyen. Wɛɛ, isàkal naa kya kyan'kwà, kya ibɔr mbɛŋ mbɔɔn.","En vérité, en vérité, je vous le dis, si le grain de blé qui est tombé en terre ne meurt, il reste seul; mais, sil meurt, il porte beaucoup de fruit."
JHN.12.25,"Mbuur akwen mɔ̈ɔ̈ ande aŋàsɔ̈ɔ̈n Nzam, wa akyà bwà, wɛɛ mbuur asàkɔɔb mɔ̈ɔ̈ ande u mɛɛn pà, nde asàkaar wa mbul a in'tye.","Celui qui aime sa vie la perdra, et celui qui hait sa vie dans ce monde la conservera pour la vie éternelle."
JHN.12.26,"Isàkal naa mbuur kan'kwen mukan'syääl, wɛy nde kan'läb. Ikal in'wà mɛ, un'syääl amɛ asàkal kwo sye. Isàkal naa mbuur kàman'syääl, Taa asun'pà làkoo.","Si quelquun me sert, quil me suive; et là où je suis, là aussi sera mon serviteur. Si quelquun me sert, le Père lhonorera."
